word_id,book_id,book_code,book_name,day_id,day_number,order_in_day,word_order,spelling,pronunciation,definition_cn,audio_url,memory_markup,etymology_markup,root_affix_notes,root_affix_accumulation,vocabulary_id,is_completed,studied,reviewed,memorized_count,reviewed_count,sentence_zone_status,example_count,long_sentence_count,exam_example_count,frequency_count,collocation_count,root_markup_count,relation_group_count,analysis_seen_mark_count,access_allowed,access_reason,permission_type,permission_is_expired,protection_content_type,protection_exposure_weight,protection_trace_id,protection_marker_type,protection_marker_version,protection_hidden_prompt,detail_status
2db79fe5-3d2f-4c82-bbab-7f16b0886bde,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,107,107,intimacy,/'ɪntɪməsi/,n.亲密；亲昵行为；隐私；性行为；,https://cdn.aimwords.com/audio/253a97c0a0af5329897e3176bf16dcb2c9df29f09fdfcc50198b35a63c489c97.mp3,[[intimate]] 为已经记忆过的单词，表示 adj.亲密的；私人的；末尾去掉 -ate 形容词后缀，再加上 [[-acy]] 名词后缀，得到核心含义相同的名词含义 ——> ① 对应 intimate 表示 adj.亲密的；则 intimacy 表示亲密的状态或亲密的行为，意为 n.亲密；亲昵行为；进一步延伸表示亲密的性行为，意为 n.性行为；② 对应 intimate 表示 adj.私人的；则 intimacy 表示与个人隐私有关的含义，意为 n.隐私；,[[in-]]（前缀，向内，进入）+ [[tim]]（词根，最内部的；亲密的）+ [[-acy]]（名词后缀，名词）= ① 对应藏在内心深处的隐私 → n.隐私；② 对应内心深处有联系的亲密、亲近状态，表示 n.亲密；延伸表示亲密的行为，意为 n.亲昵行为；进一步延伸表示亲密隐私的性行为，意为 n.性行为；,He is exchanging intimacies with his friends. 他正在和密友们亲切地交谈。,,,false,false,false,0,0,ready,1,1,1,1,0,3,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,25a69e2429d34104ae23399db9e3933b,none,,,ok
ed8418d1-e035-4a6f-9bca-cfefc8660611,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,108,108,occupation,/ˌɒkjuˈpeɪʃn/,n.职业，工作；占领，占据；,https://cdn.aimwords.com/audio/bf854e5becf032ab2c1c2de38d1f439026d3b65f87c0a36d304cfd1ef72604be.mp3,[[occupy]] 为已经记忆过的单词，表示 vt.占领，占据；使忙于，使从事；担任职务；末尾去掉 -y 动词后缀，再加上 [[-ation]] 名词后缀，得到核心含义相同的名词含义 ——> ① 对应 occupy 表示 vt.占领，占据；则 occupation 表示 n.占领，占据；② 对应 occupy 表示 vt.使忙于，使从事；担任职务；则 occupation 表示从事的职业和工作，意为 n.职业；工作；,[[oc-]]（前缀，加强）+ [[cup-根|cup]]（词根，拿取，引申为拿取别人的东西，表示占据）+ [[-ation]]（名词后缀，名词）= 对于拿取并占据的意向进行加强 → n.占领，占据；延伸表示占据时间的工作和职业，即 n.职业，工作；,"Please write your name, age and occupation on this blank paper. 请把你的姓名、年龄和职业写在这张白纸上。

词汇扩充：[[occupational]] adj.职业的；",,,false,false,false,0,0,ready,1,1,1,1,6,3,2,0,true,Paid user has access to the purchased book,paid,false,word_full,1,9263f9a7563c4983821cda17806ea4ce,none,,,ok
c0cb3c88-4ff9-4fd6-9288-c8e5340fb8e0,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,109,109,occupational,/ˌɑːkjuˈpeɪʃənl/,adj.职业的；,https://cdn.aimwords.com/audio/712a8102e5975b49a0cac9b8ffca8ac14e51c8af3f54aacd32b2864f866d9558.mp3,[[occupation]] 为已经记忆过的单词，表示 n.职业，工作；末尾加上 [[-al]] 形容词后缀，得到核心含义相同的形容词含义，表示与职业有关的，意为 adj.职业的；,[[oc-]]（前缀，加强）+ [[cup-根|cup]]（词根，拿取，引申为拿取别人的东西，表示占据）+ [[-ation]]（名词后缀，名词）+ [[-al]]（形容词后缀，形容词）= 对于拿取并占据的意向进行加强 → 延伸表示占据时间的工作和职业 → 表示与工作和职业有关的，意为 adj.职业的；,Drivers have to take occupational risks. 司机要冒一些职业风险。,,,false,false,false,0,0,ready,1,1,1,1,0,4,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,a3dbf7d31c0d48aa96f1185b1470e908,none,,,ok
5abe71f4-49ac-485d-9198-1fef2f7f33b2,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,110,110,exploit,/ɪkˈsplɔɪt/,vt.剥削；利用；开采，开拓；,https://cdn.aimwords.com/audio/1fb8edb28fdd793bf82249654cac1109832613e49fba5da7afb03d9e6d99584c.mp3,"划分：explo | it
针对第 1 个元素采用含义联想法：通过 explo 的字形和发音联想到已经记忆过的单词 [[explore]] v.探索；

针对第 2 个元素采用含义联想法：[[it]] 为已经记忆过的单词，表示 pron.它；这里引申为某人或某物；

联系单词的含义再综合考虑 explo（explore - 探索）+ it（它 - 某人或某物）——> 对…的价值进行深入的探索和利用，由此延伸 ① 不断发掘员工的劳动价值并加以利用，对应血汗资本家的嘴脸，意为 vt.剥削；利用；② 不断探索、发掘一个新领域的价值并加以利用，对应科技创新或者联想到哥伦布发现美洲新大陆后对新区域的开拓，表示 vt.开采，开拓；",[[ex-]]（前缀，加强）+ ploi（为词根 [[ploy-根|ploy]] 的变体，用，使用）+ [[-t]]（动词后缀，动词）= 对使用、利用的意向进行加强 → vt.利用；延伸表示：① 表示极端地利用，意为 vt.剥削；② 对矿产进行利用，表示 vt.开采，开拓；,"Organic farming may be exploited to solve the global food problem. 有机农业可以用来解决全球粮食问题。

词汇扩充：[[exploitation]] n.剥削；利用；开采；[[exploitable]] adj.可利用的；可开发的；",,,false,false,false,0,0,ready,1,1,1,1,3,3,2,0,true,Paid user has access to the purchased book,paid,false,word_full,1,16470dbf0646443ca18e58085d696f84,none,,,ok
55bc23b1-f8ed-4a9b-817d-6423fe42c251,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,111,111,exploitation,/ˌeksplɔɪˈteɪʃn/,n.开发，开采；剥削，利用；,https://cdn.aimwords.com/audio/8555ada25680281e0b3410c9a56b65ac66f0e374e99f49cc9d668077df81d49e.mp3,[[exploit]] 为已经记忆过的单词，表示 vt.剥削；利用；开采，开拓；末尾加上 [[-ation]] 名词后缀，得到核心含义相同的名词含义，表示 n.开发，开采；剥削，利用；,[[ex-]]（前缀，加强）+ ploi（为词根 [[ploy-根|ploy]] 的变体，用，使用）+ [[-t]]（动词后缀，动词）+ [[-ation]]（名词后缀，名词）= 对使用、利用的意向进行加强 → n.利用；延伸表示：① 表示极端地利用，即 n.剥削；② 对矿产进行利用，表示 n.开采，开拓；,Commercial exploitation of resources threatens our survival. 开发自然资源作商业用途威胁我们的生活。,,,false,false,false,0,0,ready,1,1,1,1,0,4,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,28ffa9edcf5c461fbb8e0c2e45e96a8b,none,,,ok
2d6d6121-5e04-4f3e-86cc-447be8d322f0,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,112,112,suitable,/ˈsuːtəbl/,adj.合适的，适宜的；,https://cdn.aimwords.com/audio/d2452437ee845e02e2de0c78b44af18b9a8ee13d06c5f96a5ad64724e64ce4b7.mp3,"划分：sui | table
针对第 1 个元素采用谐音记忆法：sui 在单词中的发音类似中文里的""梳""，梳头，梳妆打扮；

针对第 2 个元素采用含义联想法：[[table]] 为已经记忆过的单词，表示 n.桌子，这里引申为摆放化妆品的桌子；同时 [[-able]] 为形容词后缀，表示形容词；

联系单词的含义再综合考虑 sui（梳妆打扮）+ table（梳妆台；形容词）——> 想象一个女孩子一大早起床在梳妆台（table）前忙活着梳妆打扮（sui），时不时还扭头问你""这个好看吗？那个合适吗？这个颜色的口红会不会更合适一点？这个粉底会不会合适一点？""

你忍不住问她""这么认真是准备干嘛啊？""她说""今天要和喜欢的男生一起吃饭，所以得精心打扮""。由此突出女孩在认真为自己打造一个适合今天场合的妆容的意向，突出妆容和场合的匹配，表示与适合、适宜有关的含义，意为 adj.合适的，适宜的；",[[suit-根|suit]]（词根，合适）+ [[-able]]（形容词后缀，形容词，具有…性质的）= 合适的 → adj.合适的；适宜的；,This online game is not suitable for children under ten years old. 这个网络游戏不适合十岁以下的孩子。,"[[suit-根|suit]]：词根，表示""合适""；
巧记：通过熟练掌握 [[suitable]] adj.合适的 反向理解并掌握：suit | able 其中 [[suit-根|suit]] 作词根表示""合适""；[[-able]] 为形容词后缀，表示形容词 ——> 意为 adj.适合的，合适的；由此把握 suit 作词根表示""合适""；",,false,false,false,0,0,ready,1,1,1,1,4,2,2,0,true,Paid user has access to the purchased book,paid,false,word_full,1,ed4066ef095c471cad51c1d076c63c71,none,,,ok
5cebe128-0496-4c62-acc3-566853e8fe93,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,113,113,suit,/suːt/,vt.适合，合适；n.一套（衣服）；,https://cdn.aimwords.com/audio/4bfd07c8661fee11770f8479463d5aecbc804c921039e55810fb4ca9b69b3571.mp3,"① [[suitable]] 为已经记忆过的单词，意为 adj.合适的；末尾去掉 -able 形容词后缀， 得到核心含义相同的动词形式，即 vt.适合，合适；

② 划分：sui | t
针对第 1 个元素采用谐音记忆法：sui 在单词里的发音类似中文“梳”，梳妆打扮，引申为打理外形；

针对第 2 个元素采用谐音记忆法：t 在单词里的发音类似中文“套”，一套；

联系单词的含义再综合考虑 sui（梳妆打扮 - 打理外形）+ t（套，一套）——> 梳妆打扮，打理外形时需要穿上的一整套衣服，表示 n.一套（衣服）；",[[suit-根|suit]]（词根，合适）= 表示合适、适合的含义 → vt.适合，合适；延伸作名词表示合身的衣服，意为 n.一套（衣服）；,- How about eight o'clock outside the cinema?- That suits me fine. - 八点在电影院外见怎么样？- 这对我来说挺合适的。,,,false,false,false,0,0,ready,1,1,1,1,0,1,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,8b72db3e91394ef687a3ea25bc2e2f4c,none,,,ok
89f8b1f6-bdc7-4b5a-ae99-5a03fa94f7aa,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,114,114,suite,/swiːt/,n.（一）套，（一）组；套间，套房；套件；,https://cdn.aimwords.com/audio/be8ebcb94b66f525ad69a0594919622ce3701d4f9789352b093b23598c0683c7.mp3,① 针对整个单词采用含义联想法：通过 suite 的字形和发音联想到已经记忆过的单词 [[suit]] n.一套（衣服）；由此突出与套、整套、全套有关的含义，表示广义上的套和组，意为 n.（一）套，（一）组；进一步延伸：① 表示成套或配套的房间，意为 n.套间，套房；② 表示成套或配套的物件，意为 n.套件；,[[suit-根|suit]]（词根，跟随）+ [[-e]]（名词后缀，名词）= 跟随着一系列物品 → 不是单独一个东西，而是配套了一系列 → n.（一）套，（一）组；套件；延伸表示配套完善的房间，意为 n.套间，套房；,Henry bought a nice suite of furniture for five hundred dollars. 亨利花500美元买了一套漂亮的家具。,,,false,false,false,0,0,ready,1,1,1,1,0,2,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,e51c03d6443d49be94a6b36d3861eed7,none,,,ok
3d4cb6aa-e934-4a2a-a0d3-fd1520a49e4c,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,115,115,match,/mætʃ/,v.相配，匹配；相称；n.比赛，竞赛；对手，敌手；相配的人或物；火柴；,https://cdn.aimwords.com/audio/89015ffc78d095aa657b4eed52b5296d8eee8af9336a74c136fe01136b05c8f8.mp3,"划分：mat | ch
针对第 1 个元素采用含义联想法：通过 mat 的字形和发音容易让人联想到一个熟悉的单词 [[math]] 即数学；

针对第 2 个元素采用谐音记忆法：ch 在单词中的发音类似中文里的""气""，气人，使生气；

① 综合考虑 mat（math - 数学）+ ch（气人，使生气）——> 模拟考的数学成绩下来了，你考得很差很差，差到过去的你从来没考过这么差的地步。那个不堪入目的成绩真的快要把你""气死""了，于是你找老师找同学，想要向他们证明""这个分数不是我的真实水平""。

他们嘴上好像在附和你，但你从他们的眼神中却分明体会到他们似乎在说：不要给自己找借口了，这明明就是与你实力相""匹配""的成绩。

故看到 match 想起糟糕的数学（mat）成绩快要把你气死（ch）了，可无论你怎么向别人解释，他们都觉得那就是和你实力""相称/相配""的成绩，为此你无比受伤。

经历刻画其他同学在听到你的解释后那种不懈的表情，从而记住 match 表示 v.相配，匹配；相称；

② 看着那张侮辱性极强的试卷，你感到无比难受，终于跑到教室外找了个无人的地方，掏出""火柴""把试卷烧得一干二净。你在试卷燃烧的熊熊火光中暗下决心，自己一定要重新获得大家的尊重。

这个场景下 match 为烧毁试卷的工具，即 n.火柴；

③ 记住 v.相配，相称 的核心含义后，稍作延伸 ——> 所有的比赛都有一个特点，那就是得让势均力敌、实力匹配的双方在一起较量。

故 match 作名词还可以表示把实力""相配/相称""的选手放在一起较量的活动，即 n.比赛，竞赛；进一步延伸表示与你比赛的对手，即 对手，敌手；相配的人或物；",[[match-基|match]]（词基， v.相配，匹配；相称；n.比赛，竞赛；对手，敌手；相配的人或物；火柴）=  v.相配，匹配；相称；n.比赛，竞赛；对手，敌手；相配的人或物；火柴；,"The warship our enemy had could not match ours in speed or in fire-power. 敌方的战舰，无论是在速度上还是在火力上，都无法和我们的相媲美。

a well-matched couple 非常般配的一对儿；the final match 总决赛；match sb / sth against with sth 和…比某物；match sb in sth 在某方面与某人是对手；match up to 与…一致 / 相合；",,,false,false,false,0,0,ready,1,1,1,1,0,1,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,25f4e3ccf7584c4d83f1857924e30849,none,,,ok
39f4dc20-1218-4ed8-9842-9612573ab1be,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,116,116,foot,/fʊt/,n.足，脚；英尺；v.走，踏步；付账；,https://cdn.aimwords.com/audio/64d9281b0a4ae31e16faa7207bbdda67cc8c07af0dc6fa1c8416c928cb642a99.mp3,"① 划分：foo | t
针对第 1 个元素采用谐音记忆法：foo 在单词里的发音类似中文""负""，负责，负责做某事；

针对第 2 个元素采用谐音记忆法：t 在单词里的发音可以作为拼音首字母拼读得到 ta - 踏，踏步走；

联系单词的含义再综合考虑 foo（负 - 负责）+ t（踏 - 踏步走）——> 人身体上负责踏步走的器官，对应走路用的足、脚，由此把握 foot 表示 n.足，脚；作动词表示 v.走，踏步；

② 当 foot 作 n.英尺 讲时可以联想到一句话""用脚丈量世界""，进而记住 foot 为度量世界的长度单位，即 n.英尺；

③ 切换思路，针对 foot 采用谐音记忆法：foot 发音类似中文""付""，付款，表示 v.付账；",[[foot-基|foot]]（词基，n.足，脚；英尺；v.走，踏步；付账）= n.足，脚；英尺；v.走，踏步；付账；,The desk is not two feet high. 这张书桌不到两英尺高。,,,false,false,false,0,0,ready,1,1,1,1,0,1,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,aa303de8cd4a4eaebbdf9c9af8c5c390,none,,,ok
d5eabdf6-9134-439f-a602-a5bc3427d60b,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,117,117,fit,/fɪt/,v.（fit / fitted，fit / fitted，fitting）（使）适合；配合，适应；安装，装配；adj.适合的，恰当的；健康的；,https://cdn.aimwords.com/audio/dd35866c6f77f25ca6ec997eaa9f5e38ad67d069333609ec8f2fab2175a24443.mp3,"划分：fi | （i）t
针对第 1 个元素采用谐音记忆法：fi 在单词里的发音类似中文""非""；

针对第 2 个元素采用含义联想法：[[it]] 为已经记忆过的单词，表示 pron.它；

联系单词的含义再综合考虑 fi（非）+ it（它）——> 非他莫属，对应无比匹配、最为合适的意向，由此把握 fit 表达与适合有关的含义，作形容词表示 adj.适合的，恰当的；作动词表示 v.（使）适合；配合，适应；更进一步，引申为将尺寸合适的东西严丝合缝地安装到对应的位置，意为 v.安装；装配；

基于""合适的""含义，延伸表示身体健康状态合适的，意为 adj.健康的；",[[fit-根|fit]]（词根，适合）= 表示适合的 → adj.适合的，恰当的；延伸表示适合身体的健康意向，意为 adj.健康的；作动词表示 v.（使）适合；配合，适应；延伸表示将尺寸合适的东西严丝合缝地安装到对应的位置，意为 v.安装；装配；,"This diagram fits well into the article. 这张图表放在这篇文章中非常合适。

be fit for 适合于；keep fit 保持健康；

对比辨析：fit，suit，match
[[fit]] 表示""适合""之意时，多用来指""大小、形状等适合""及""服装合身""，而不表示服装的款式、颜色等合适，如：The pair of shoes doesn't fit me. 这双鞋我穿着不合脚。而 [[suit]] 侧重于""符合需要、口味、条件等""，尤其用来指""衣服式样、颜色或发型与人相配""：This coat suits you well. 这件衣服很适合你。[[match]] 指""相配，配得上""时，多指人或物在""品质、颜色""等方面相当或相配，如：It‘s difficult to match the color of the old painting. 很难找到与旧画颜色相配的色彩。","[[fit-根|fit]]：词根，表示""适合""；
巧记：通过熟练掌握 [[fit]] v.（使）适合；配合，适应 反向理解并掌握：[[fit-根|fit]] 作词根表示""适合"" ——> v.（使）适合；配合，适应；由此把握 fit 作词根表示""适合""；",,false,false,false,0,0,ready,1,1,1,1,0,1,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,27c38fd4a61c40c4aabca79f35039322,none,,,ok
2d8448d3-514e-49e3-97f9-290a5c552d4a,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,118,118,out,/aʊt/,adv.在外；完结；adj.外面的；出局的；,https://cdn.aimwords.com/audio/48ee9d521552b85a638b518936507a122c2078d5a1b66c8539617d33c9d7a09d.mp3,"由熟悉短语 get out - 滚出去 体会到 out 可表示""出去、到外面去""的意向，由此延伸把握 out 表示 adv.在外；完结；adj.外面的；出局的；",,Hotels are much cheaper out of season. 旅游淡季住酒店要便宜好多。,,,false,false,false,0,0,ready,1,1,1,1,0,0,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,36c7a5d33818488c80fd899b3508fbe4,none,,,ok
22531ec3-e72d-45cb-9c9b-12686162d2ae,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,119,119,outfit,/ˈaʊtfɪt/,n.（用于某种场合的）全套服装；（协同工作的）一组人；全套装备，全套工具；,https://cdn.aimwords.com/audio/9eb0d9c4467f6ce124e11b344f9cf3c88461ef85b5f5c4fb9e03487c9d745d67.mp3,"划分：out | fit
针对第 1 个元素采用含义联想法：[[out]] 为已经记忆过的单词，表示 adv.在外；adj.外面的；

针对第 2 个元素采用含义联想法：[[fit]] 为已经记忆过的单词，表示 adj.适合的；

联系单词的含义再综合考虑 out（在外；外面的）+fit（适合的）——> ① 表示为外出场合准备的合适的全套服装，意为 n.（用于某种场合的）全套服装；② 表示为室外工作准备的合适的全套工具设备，意为 n.全套装备，全套工具；③ 表示在室外彼此配合默契，适合一通协作工作的工作伙伴，意为 n.（协同工作的）一组人；",[[out-]]（前缀，外，在外）+ [[fit-根|fit]]（词根，适合）= ① 表示为外出场合准备的合适的全套服装 → n.（用于某种场合的）全套服装；② 表示为室外工作准备的合适的全套工具设备 → n.全套装备，全套工具；③ 表示在室外彼此配合默契，适合一通协作工作的工作伙伴，意为 n.（协同工作的）一组人；,I want to look for an outfit for myself. 我想给自己买套衣服。,,,false,false,false,0,0,ready,1,1,1,1,4,2,1,0,true,Paid user has access to the purchased book,paid,false,word_full,1,2bd2e440925148f892b86e5ae0dc9af0,none,,,ok
31636dc3-d2ce-4be6-8c75-885e301763ff,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,120,120,penalty,/ˈpenəlti/,n.处罚，惩罚；罚金；,https://cdn.aimwords.com/audio/74ef19880d491ecdf5da50c76c669972c11a7ab5e2007134f1740d0c6552f052.mp3,"划分：penal | ty
针对第 1 个元素采用谐音记忆法：penal 在单词里的发音类似中文""判了""，这里引申为被判刑了；

针对第 2 个元素采用词根词缀分析：[[-ty]] 为名词后缀，表示名词含义；

联系单词的含义再综合考虑 penal（判刑了）+ ty（名词）——> 被法律判刑之后面临的严厉的惩罚，表示与惩罚、处罚相关的含义，意为 n.处罚，惩罚；延伸表示被处罚的罚金，意为 n.罚金；",[[pen-根|pen]]（词根，惩罚）+ [[-al]]（形容词后缀，形容词）+ [[-ty]]（名词后缀，名词）= 表示与处罚、惩罚相关的含义 → n.处罚，惩罚；延伸表示被处罚的罚金，意为 n.罚金；,"She has paid the penalty for her theft. 她犯的偷窃罪已受到惩罚。

death penalty 死刑；","[[pen-根|pen]]：词根，表示""惩罚""；
巧记：通过熟练掌握 [[penalty]] n.处罚，惩罚；罚金 反向理解并掌握：pen | al | ty 其中 [[pen-根|pen]] 作词根表示""惩罚""；[[-al]] 为形容词后缀，表示形容词；[[-ty]] 为名词后缀，表示名词 ——> n.处罚，惩罚；罚金；由此把握 pen 作词根表示""惩罚""；",,false,false,false,0,0,ready,1,1,1,1,4,3,2,0,true,Paid user has access to the purchased book,paid,false,word_full,1,3a13936873f4485890b4f2b287913e80,none,,,ok
ab2badc4-e57d-428d-ad2d-23caa0e7af3d,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,121,121,sit,/sɪt/,v.坐，坐下；使就座；坐落在，位于；,https://cdn.aimwords.com/audio/c96c894ce180168cdc13a7ded04eee8cad2ca43f1eee57e806d700d13ce7836e.mp3,"划分：si | t
针对第 1 个元素采用谐音记忆法：si 在单词里的发音类似中文""席""，联想到常见成语""席地而坐""；末尾加上 [[-t]] 动词后缀，得到核心含义相同的动词 ——> 席地而坐，表示与坐有关的含义，意为 v.坐，坐下；由此延伸 ① 表示使…就座，意为 v.使就座；② 表示坐落在某处，意为 v.坐落在，位于；",,"In the English class, students sat quietly and listened carefully. 英语课上，学生们安静地坐着，认真听讲。

词义辨析：sit 是不及物动词，不能用于被动语态。如果要表示""使某人坐下""则要用 seat，seat 是及物动词，可以用于被动语态，如：The boy was waiting to be seated. 这个男孩正等着被安排入座。",,,false,false,false,0,0,ready,1,1,1,1,0,1,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,02d752ce1f7c4233bcab63870efd5535,none,,,ok
a9417b3b-8bb1-4aac-9ee2-5a03e82c99c4,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,122,122,persist,/pərˈsɪst/,vi.坚持；持续；,https://cdn.aimwords.com/audio/dfc791138a5171659a38e8e0756f3dc16c6e5d126558780b2aea18a6c235b55f.mp3,"划分：per丨sist
针对第 1 个元素采用词根词缀分析：[[per-]] 作前缀表示""贯穿，自始至终""；这里引申为时间上的长期持续；

针对第 2 个元素采用词根词缀分析：[[sist]] 作词根在记忆单词 [[insist]] v.坚持 时已经接触过，表示""坚持""；

联系单词的含义再综合考虑 per（始终，时间上的长期持续）+ sist（坚持）——> 表示从头到尾、自始至终地坚持和持续，意为 vi.坚持；持续；",[[per-]]（前缀，贯穿，自始至终）+ [[sist]]（词根，坚持）= 表示从头到尾、自始至终地坚持和持续 → vi.坚持；持续；,"If you persist in indifference, don't make me your confidante. 如果你坚持这么冷漠，就别让我做你的知己。

persist in 坚持；",,,false,false,false,0,0,ready,1,1,1,1,4,2,1,0,true,Paid user has access to the purchased book,paid,false,word_full,1,9e831b2591ef4b4d9aef3d1fc8562e6a,none,,,ok
0606080e-a2cc-460a-9f17-0702affbec01,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,123,123,persistent,/pərˈsɪstənt/,adj.坚持不懈的；执意的；持续的；,https://cdn.aimwords.com/audio/8c7c018ee83122a8aa364bf2cd3fe15df46769ffb3910c25d8c9a15ef5f55c42.mp3,[[persist]] 为已经记忆过的单词，表示 vi.坚持，持续；末尾加上 [[-ent]] 形容词后缀，得到核心含义相同的形容词含义，表示 adj.坚持不懈的；持续的；延伸表示持续坚持自己的想法不改变的，意为 adj.执意的；,[[per-]]（前缀，通过，贯穿）+ [[sist]]（词根，坚持）+ [[-ent]]（形容词后缀，形容词）= 从头到尾、贯穿始终地坚持下去的 → adj.坚持不懈的；延伸表示 ① 坚持自己的想法和意见不改变的，意为 adj.执意的；② 突出贯穿始终的持续性，意为 adj.持续的；,Three children were removed from the school for persistent bad behavior. 三个孩子因持续行为不检被学校开除。,,,false,false,false,0,0,ready,1,1,1,1,0,3,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,cb36c7322f4f4ffdb51684db95462e0d,none,,,ok
709a406e-c031-4f0b-abcb-8afb6f9d40ed,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,124,124,hazard,/ˈhæzəd/,n.危险；公害；vt.冒…风险；冒失地提出；,https://cdn.aimwords.com/audio/464df073945610b307937371d01e01c016cae24cfb26fe130f3903c71d400ec5.mp3,"针对整个单词采用谐音记忆法：hazard 发音类似中文""害人的""，由此延伸义表示可能给人造成伤害的东西，作名词表示 n.危险；公害；延伸作动词表示冒危险、冒风险的行为，意为 vt.冒…风险；具体对应冒着风险提出…想法，意为 vt.冒失地提出；",[[haz]]（词根，危险）+ [[-ard]]（名词后缀，名词）= 表示与危险有关的含义 → n.危险；公害；延伸作作动词表示冒险，意为 vt.冒…风险；具体对应冒着风险提出…想法，意为 vt.冒失地提出；,"I did not fear to hazard another sound of derision. 我不怕冒再次被嘲笑的危险。

词汇扩充：[[hazardous]] adj.危险的；

all at hazards 不顾一切危险地；at hazard 在危险中，存亡攸关；","[[haz]]：词根，表示""危险""；
巧记：通过熟练掌握 [[hazard]] n.危险；公害 反向理解并掌握：haz | ard 其中 [[haz]] 作词根表示""危险""；[[-ard]] 为名词后缀，表示名词 ——> n.危险；公害；由此把握 haz 作词根表示""危险""；",,false,false,false,0,0,ready,1,1,1,1,0,2,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,7156e1ccc96f4306954116a04afa4eb5,none,,,ok
e4874f1a-3d26-4f60-ac7a-4ad11cfe846a,b55b4dec-300a-4caa-a704-2a1fa40a90b1,cet6,大学英语六级,4f0e4dc8-6142-44da-94fb-912ddf8f49da,10,125,125,hazardous,/ˈhæzərdəs/,adj.冒险的，有危险的；,https://cdn.aimwords.com/audio/19f59d3a929c586dccac0ad6a9d2d5f2375e8540c92cf9ff270c64f18dc12b39.mp3,[[hazard]] 为已经记忆过的单词，表示 n.危险；风险；末尾加上 [[-ous]] 形容词后缀，得到核心含义相同的形容词含义，表示 adj.冒险的，有危险的；,[[haz]]（词根，危险）+ [[-ard]]（名词后缀，名词）+ [[-ous]]（形容词后缀，形容词，…的）= 表示危险或冒着危险的 → adj.冒险的，有危险的；,These conditions are very hazardous for shipping. 这些情况对航海非常不利。,,,false,false,false,0,0,ready,1,1,1,1,0,3,0,0,true,Paid user has access to the purchased book,paid,false,word_full,1,a5c42c7b366740d990679468b1720577,none,,,ok
